Id,Season,Date,Time,HomeTeamId,HomeTeam,HomeScore,AwayTeamId,AwayTeam,AwayScore,OverTime,TravelDistance,AwayStreak,AwayGamesPlayed,AwayWinPercentage,HomeStreak,HomeGamesPlayed,HomeWinPercentage
26967,2012,2011-12-26,21:00,14,PHO,84,38,NOH,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26969,2012,2011-12-26,22:00,15,SAC,100,27,LAL,91,0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
26971,2012,2011-12-26,19:00,20,WAS,84,36,NJN,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26963,2012,2011-12-26,{},25,GSW,99,8,CHI,91,0,2082.675120900384,1.0,1.0,1.0,-1.0,1.0,0.0
26968,2012,2011-12-26,22:00,4,POR,107,28,PHI,103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26964,2012,2011-12-26,19:00,18,IND,91,22,DET,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26966,2012,2011-12-26,19:00,13,ORL,104,1,HOU,95,0,1307.7570647942034,0.0,0.0,0.0,-1.0,1.0,0.0
26962,2012,2011-12-26,20:30,23,DAL,93,24,DEN,115,0,188.6111989097164,0.0,0.0,0.0,-1.0,1.0,0.0
26961,2012,2011-12-26,19:00,9,CLE,96,10,TOR,104,0,189.28202147280936,0.0,0.0,0.0,0.0,0.0,0.0
26973,2012,2011-12-27,20:00,16,MIA,115,5,BOS,107,0,2182.786240723781,-1.0,1.0,0.0,1.0,1.0,1.0
26974,2012,2011-12-27,20:30,7,MIL,98,2,MIN,95,0,298.52219054807347,-1.0,1.0,0.0,-1.0,1.0,0.0
26976,2012,2011-12-27,{},4,POR,101,15,SAC,79,0,478.65579784220535,1.0,1.0,1.0,1.0,1.0,1.0
26972,2012,2011-12-27,22:30,27,LAL,96,26,UTA,71,0,580.7885919202326,0.0,0.0,0.0,-2.0,2.0,0.0
26975,2012,2011-12-27,19:30,36,NJN,70,6,ATL,106,0,740.1573582573452,0.0,0.0,0.0,1.0,1.0,1.0
26985,2012,2011-12-28,20:30,17,SAS,115,11,LAC,90,0,1818.2531040398671,1.0,1.0,1.0,1.0,1.0,1.0
26978,2012,2011-12-28,19:00,3,CHH,95,16,MIA,96,0,651.6983292232012,2.0,2.0,1.0,1.0,1.0,1.0
26984,2012,2011-12-28,21:00,14,PHO,83,28,PHI,103,0,3713.298795123911,-1.0,1.0,0.0,-1.0,1.0,0.0
26983,2012,2011-12-28,20:00,38,NOH,97,5,BOS,78,0,2852.4554725346957,-2.0,2.0,0.0,1.0,1.0,1.0
26977,2012,2011-12-28,19:30,6,ATL,101,20,WAS,83,0,542.7596489915747,-1.0,1.0,0.0,1.0,1.0,1.0
26986,2012,2011-12-28,18:00,10,TOR,85,18,IND,90,0,440.79161037139005,1.0,1.0,1.0,1.0,1.0,1.0
26980,2012,2011-12-28,19:30,22,DET,89,9,CLE,105,0,115.17947294981772,-1.0,1.0,0.0,-1.0,1.0,0.0
26981,2012,2011-12-28,{},25,GSW,92,21,NYK,78,0,2561.51596755772,1.0,1.0,1.0,1.0,2.0,0.5
26982,2012,2011-12-28,20:00,31,MEM,95,35,OKC,98,0,1393.563439475774,2.0,2.0,1.0,-1.0,1.0,0.0
26979,2012,2011-12-28,21:00,24,DEN,117,26,UTA,100,0,1412.6883292709845,-1.0,1.0,0.0,1.0,1.0,1.0
26987,2012,2011-12-29,20:00,1,HOU,105,17,SAS,85,0,186.45655036670888,2.0,2.0,1.0,-1.0,1.0,0.0
26992,2012,2011-12-29,22:00,15,SAC,98,8,CHI,108,0,2155.0078283410426,-1.0,2.0,0.5,-1.0,2.0,0.5
26988,2012,2011-12-29,{},27,LAL,99,21,NYK,82,0,2899.1825976460786,-1.0,2.0,0.5,1.0,3.0,0.3333333333333333
26989,2012,2011-12-29,20:00,35,OKC,104,23,DAL,102,0,188.6111989097164,-2.0,2.0,0.0,3.0,3.0,1.0
26991,2012,2011-12-29,22:00,4,POR,111,24,DEN,102,0,981.7597360394423,2.0,2.0,1.0,2.0,2.0,1.0
26990,2012,2011-12-29,19:00,13,ORL,94,36,NJN,78,0,934.2330483278826,-1.0,2.0,0.5,1.0,2.0,0.5
26995,2012,2011-12-30,19:00,3,CHH,79,13,ORL,100,0,461.13059808385367,2.0,3.0,0.6666666666666666,-1.0,2.0,0.5
26994,2012,2011-12-30,19:30,5,BOS,96,22,DET,85,0,621.8573178801454,-2.0,2.0,0.0,-3.0,3.0,0.0
27001,2012,2011-12-30,20:00,2,MIN,101,16,MIA,103,0,1591.4479567386786,3.0,3.0,1.0,-2.0,2.0,0.0
26998,2012,2011-12-30,22:30,11,LAC,101,8,CHI,114,0,2520.64818567718,1.0,3.0,0.6666666666666666,-1.0,2.0,0.5
27002,2012,2011-12-30,20:00,38,NOH,78,14,PHO,93,0,1314.9282173249258,-2.0,2.0,0.0,2.0,2.0,1.0
26993,2012,2011-12-30,19:30,6,ATL,105,36,NJN,98,0,1334.8634109999346,-2.0,3.0,0.3333333333333333,2.0,2.0,1.0
26999,2012,2011-12-30,20:00,31,MEM,113,1,HOU,93,0,483.7062143813113,1.0,2.0,0.5,-2.0,2.0,0.0
27003,2012,2011-12-30,{},26,UTA,102,28,PHI,99,0,4218.328942695473,1.0,2.0,0.5,-2.0,2.0,0.0
27000,2012,2011-12-30,20:30,7,MIL,102,20,WAS,81,0,1211.0207439514024,-2.0,2.0,0.0,1.0,2.0,0.5
26997,2012,2011-12-30,19:00,18,IND,98,9,CLE,91,0,368.0035325951884,1.0,2.0,0.5,2.0,2.0,1.0
26996,2012,2011-12-30,20:30,23,DAL,99,10,TOR,86,0,1203.9977171794696,-1.0,2.0,0.5,-3.0,3.0,0.0
27010,2012,2011-12-31,{},17,SAS,104,26,UTA,89,0,1089.7324974724472,1.0,3.0,0.3333333333333333,-1.0,3.0,0.6666666666666666
27006,2012,2011-12-31,19:00,1,HOU,95,6,ATL,84,0,701.6055253228417,3.0,3.0,1.0,-1.0,3.0,0.3333333333333333
27007,2012,2011-12-31,15:30,27,LAL,92,24,DEN,89,0,1807.8770285780606,-1.0,3.0,0.6666666666666666,2.0,4.0,0.5
27004,2012,2011-12-31,18:00,22,DET,96,18,IND,88,0,252.8240596453707,3.0,3.0,1.0,-3.0,3.0,0.0
27005,2012,2011-12-31,21:00,25,GSW,79,28,PHI,107,0,4808.277324661617,-1.0,3.0,0.3333333333333333,2.0,3.0,0.6666666666666666
27008,2012,2011-12-31,20:00,35,OKC,107,14,PHO,97,0,1890.712555092314,1.0,3.0,0.3333333333333333,4.0,4.0,1.0
27009,2012,2011-12-31,20:00,15,SAC,92,21,NYK,114,0,3264.8229549822163,-2.0,3.0,0.3333333333333333,-2.0,3.0,0.3333333333333333
27015,2012,2012-01-01,18:00,16,MIA,129,3,CHH,90,0,651.6983292232012,-2.0,3.0,0.3333333333333333,4.0,4.0,1.0
27017,2012,2012-01-01,18:00,13,ORL,102,10,TOR,96,0,2166.6753262234074,-2.0,3.0,0.3333333333333333,3.0,4.0,0.75
27013,2012,2012-01-01,20:00,24,DEN,99,27,LAL,90,0,831.8997373507518,3.0,5.0,0.6,-2.0,4.0,0.5
27012,2012,2012-01-01,18:00,9,CLE,98,36,NJN,82,0,1888.8197917136067,-3.0,4.0,0.25,-1.0,3.0,0.3333333333333333
27018,2012,2012-01-01,{},15,SAC,96,38,NOH,80,0,1884.710798674028,-1.0,3.0,0.6666666666666666,-3.0,4.0,0.25
27014,2012,2012-01-01,21:30,11,LAC,93,4,POR,88,0,826.1172925386182,3.0,3.0,1.0,-2.0,3.0,0.3333333333333333
27016,2012,2012-01-01,19:00,2,MIN,99,23,DAL,82,0,861.8836810006301,1.0,4.0,0.25,-3.0,3.0,0.0
27011,2012,2012-01-01,20:00,8,CHI,104,31,MEM,64,0,482.5176589962987,1.0,3.0,0.3333333333333333,2.0,4.0,0.75
27019,2012,2012-01-01,18:00,20,WAS,86,5,BOS,94,0,393.9840120768856,1.0,4.0,0.25,-3.0,3.0,0.0
27028,2012,2012-01-02,15:30,14,PHO,102,25,GSW,91,0,642.5324797334908,-1.0,4.0,0.5,-1.0,4.0,0.25
27020,2012,2012-01-02,19:30,5,BOS,100,20,WAS,92,0,393.9840120768856,-4.0,4.0,0.0,2.0,5.0,0.4
27025,2012,2012-01-02,20:00,2,MIN,106,17,SAS,96,0,1109.043175398416,1.0,4.0,0.75,1.0,4.0,0.25
27022,2012,2012-01-02,21:00,24,DEN,91,7,MIL,86,0,914.9427910853533,2.0,3.0,0.6666666666666666,1.0,5.0,0.6
27026,2012,2012-01-02,19:30,36,NJN,94,18,IND,108,0,740.959326251395,-1.0,4.0,0.75,-4.0,5.0,0.2
27027,2012,2012-01-02,19:30,21,NYK,85,10,TOR,90,0,3106.400420766362,-3.0,4.0,0.25,1.0,4.0,0.5
27029,2012,2012-01-02,{},26,UTA,94,38,NOH,90,0,2417.2898356982946,-2.0,4.0,0.5,-1.0,4.0,0.25
27021,2012,2012-01-02,20:30,23,DAL,100,35,OKC,87,0,188.6111989097164,5.0,5.0,1.0,-1.0,5.0,0.2
27024,2012,2012-01-02,19:30,16,MIA,92,6,ATL,100,0,1669.4896429180596,-1.0,4.0,0.75,5.0,5.0,1.0
27023,2012,2012-01-02,19:30,22,DET,89,13,ORL,78,0,980.9234719605541,4.0,5.0,0.8,1.0,4.0,0.25
27034,2012,2012-01-03,20:00,35,OKC,93,4,POR,103,0,2008.6647874431906,-1.0,4.0,0.75,-1.0,6.0,0.8333333333333334
27035,2012,2012-01-03,21:00,26,UTA,85,7,MIL,73,0,1285.9707987359238,-1.0,4.0,0.5,1.0,5.0,0.4
27033,2012,2012-01-03,20:00,31,MEM,113,15,SAC,96,0,1750.932194662635,1.0,5.0,0.4,-1.0,4.0,0.25
27031,2012,2012-01-03,19:00,9,CLE,115,3,CHH,101,0,1738.2180782526816,-3.0,4.0,0.25,1.0,4.0,0.5
27032,2012,2012-01-03,{},27,LAL,108,1,HOU,99,0,1375.3497033300416,1.0,4.0,0.5,-1.0,6.0,0.5
27030,2012,2012-01-03,20:00,8,CHI,76,6,ATL,74,0,2858.490651370269,1.0,5.0,0.8,3.0,5.0,0.8
27046,2012,2012-01-04,20:30,17,SAS,101,25,GSW,95,0,1493.3523030882757,-2.0,5.0,0.4,-1.0,5.0,0.6
27042,2012,2012-01-04,20:00,2,MIN,86,31,MEM,90,0,700.0454380720995,1.0,5.0,0.4,2.0,5.0,0.4
27040,2012,2012-01-04,{},11,LAC,117,1,HOU,89,0,1375.3497033300416,-1.0,5.0,0.4,1.0,4.0,0.5
27043,2012,2012-01-04,20:00,38,NOH,93,28,PHI,101,0,6721.479458178357,1.0,4.0,0.5,-3.0,5.0,0.4
27038,2012,2012-01-04,21:00,24,DEN,110,15,SAC,83,0,2631.316684095653,-1.0,6.0,0.3333333333333333,2.0,6.0,0.6666666666666666
27036,2012,2012-01-04,19:30,5,BOS,89,36,NJN,70,0,196.60578753849205,-5.0,6.0,0.16666666666666666,3.0,6.0,0.5
27044,2012,2012-01-04,19:30,21,NYK,110,3,CHH,118,0,2142.89733867801,-4.0,5.0,0.2,-1.0,5.0,0.4
27045,2012,2012-01-04,19:00,13,ORL,103,20,WAS,85,0,1508.4343937867468,-5.0,5.0,0.0,-1.0,6.0,0.6666666666666666
27037,2012,2012-01-04,20:30,23,DAL,98,14,PHO,89,0,885.3733528129297,1.0,5.0,0.4,1.0,6.0,0.3333333333333333
27041,2012,2012-01-04,19:30,16,MIA,118,18,IND,83,0,1827.9503429856172,1.0,5.0,0.8,-1.0,6.0,0.8333333333333334
27047,2012,2012-01-04,19:00,10,TOR,92,9,CLE,77,0,189.28202147280936,2.0,5.0,0.6,1.0,5.0,0.4
27039,2012,2012-01-04,19:30,22,DET,83,8,CHI,99,0,233.79809430272635,4.0,6.0,0.8333333333333334,2.0,5.0,0.4
27049,2012,2012-01-05,{},4,POR,107,27,LAL,96,0,826.1172925386182,1.0,7.0,0.5714285714285714,1.0,5.0,0.8
27048,2012,2012-01-05,20:00,6,ATL,109,16,MIA,116,0,604.6002480955017,1.0,7.0,0.8571428571428571,-1.0,6.0,0.6666666666666666
27050,2012,2012-01-05,22:00,15,SAC,103,7,MIL,100,0,1818.5498357601905,-2.0,5.0,0.4,-2.0,7.0,0.2857142857142857
27051,2012,2012-01-05,20:30,17,SAS,93,23,DAL,71,0,250.98244076386308,2.0,7.0,0.42857142857142855,1.0,6.0,0.6666666666666666
27059,2012,2012-01-06,19:00,28,PHI,96,22,DET,73,0,462.0875149634171,-1.0,6.0,0.3333333333333333,2.0,5.0,0.6
27063,2012,2012-01-06,19:00,20,WAS,96,21,NYK,99,0,205.57500318537743,-2.0,6.0,0.3333333333333333,-6.0,6.0,0.0
27053,2012,2012-01-06,19:00,3,CHH,96,6,ATL,102,1,226.81268337894548,-2.0,7.0,0.5714285714285714,1.0,6.0,0.3333333333333333
27052,2012,2012-01-06,19:30,5,BOS,74,18,IND,87,0,3083.2680344033247,-1.0,6.0,0.6666666666666666,4.0,7.0,0.5714285714285714
27055,2012,2012-01-06,20:00,2,MIN,87,9,CLE,98,0,883.5186513677395,-1.0,6.0,0.5,-1.0,6.0,0.3333333333333333
27060,2012,2012-01-06,22:30,14,PHO,102,4,POR,77,0,1005.9609127860451,2.0,6.0,0.8333333333333334,-1.0,6.0,0.3333333333333333
27062,2012,2012-01-06,21:00,26,UTA,94,31,MEM,85,0,1686.7396742414362,2.0,6.0,0.5,2.0,6.0,0.5
27056,2012,2012-01-06,20:00,38,NOH,88,24,DEN,96,0,1081.7140425223567,3.0,7.0,0.7142857142857143,-4.0,6.0,0.3333333333333333
27057,2012,2012-01-06,20:00,35,OKC,109,1,HOU,94,0,2557.897198234614,-2.0,6.0,0.3333333333333333,-2.0,7.0,0.7142857142857143
27058,2012,2012-01-06,20:00,13,ORL,83,8,CHI,97,0,1214.7215662632805,5.0,7.0,0.8571428571428571,1.0,7.0,0.7142857142857143
27061,2012,2012-01-06,19:00,10,TOR,85,36,NJN,97,0,626.8990351661126,-6.0,7.0,0.14285714285714285,2.0,6.0,0.5
27054,2012,2012-01-06,{},27,LAL,97,25,GSW,90,0,2701.3244591389002,-3.0,6.0,0.3333333333333333,-1.0,8.0,0.5
27068,2012,2012-01-07,20:00,1,HOU,95,35,OKC,98,0,413.17347302150114,1.0,8.0,0.75,-3.0,7.0,0.2857142857142857
27071,2012,2012-01-07,19:30,36,NJN,90,16,MIA,101,0,1344.7576063528468,2.0,8.0,0.875,1.0,8.0,0.25
27073,2012,2012-01-07,20:30,17,SAS,121,24,DEN,117,0,1585.3688628295702,4.0,8.0,0.75,2.0,7.0,0.7142857142857143
27072,2012,2012-01-07,20:00,28,PHI,97,10,TOR,62,0,337.45965501934165,-1.0,7.0,0.42857142857142855,3.0,6.0,0.6666666666666666
27070,2012,2012-01-07,22:30,11,LAC,92,7,MIL,86,0,2184.190193096328,-3.0,6.0,0.3333333333333333,2.0,5.0,0.6
27069,2012,2012-01-07,19:00,18,IND,99,3,CHH,77,0,427.99116812856334,-1.0,7.0,0.2857142857142857,1.0,7.0,0.7142857142857143
27066,2012,2012-01-07,19:30,22,DET,80,21,NYK,103,0,623.9983963774248,1.0,7.0,0.42857142857142855,-2.0,7.0,0.2857142857142857
27065,2012,2012-01-07,21:00,23,DAL,96,38,NOH,81,0,443.15164396285155,-5.0,7.0,0.2857142857142857,-1.0,8.0,0.375
27064,2012,2012-01-07,19:00,6,ATL,109,8,CHI,94,0,1615.3519289353326,6.0,8.0,0.875,1.0,8.0,0.625
27067,2012,2012-01-07,{},25,GSW,87,26,UTA,88,0,589.9483819661438,3.0,7.0,0.5714285714285714,-4.0,7.0,0.2857142857142857
27075,2012,2012-01-08,19:00,35,OKC,108,17,SAS,96,0,419.42590802622203,3.0,8.0,0.75,2.0,9.0,0.7777777777777778
27077,2012,2012-01-08,21:00,4,POR,98,9,CLE,78,0,2309.5118159392196,1.0,7.0,0.5714285714285714,-1.0,7.0,0.7142857142857143
27078,2012,2012-01-08,18:00,15,SAC,97,13,ORL,104,0,2395.8383281008,-1.0,8.0,0.625,1.0,8.0,0.375
27074,2012,2012-01-08,{},27,LAL,90,31,MEM,82,0,2267.528266161669,-1.0,7.0,0.42857142857142855,1.0,9.0,0.5555555555555556
27076,2012,2012-01-08,20:00,14,PHO,109,7,MIL,93,0,2543.2482309200764,-4.0,7.0,0.2857142857142857,1.0,7.0,0.42857142857142855
27079,2012,2012-01-08,13:00,20,WAS,72,2,MIN,93,0,934.57089600436,-2.0,7.0,0.2857142857142857,-7.0,7.0,0.0
27082,2012,2012-01-09,19:30,36,NJN,101,6,ATL,106,0,740.1573582573452,2.0,9.0,0.6666666666666666,-1.0,9.0,0.2222222222222222
27084,2012,2012-01-09,19:00,28,PHI,96,18,IND,86,0,583.9469267919951,2.0,8.0,0.75,4.0,7.0,0.7142857142857143
27080,2012,2012-01-09,20:00,8,CHI,92,22,DET,68,0,233.79809430272635,-3.0,8.0,0.25,-1.0,9.0,0.7777777777777778
27083,2012,2012-01-09,19:30,21,NYK,91,3,CHH,87,0,1073.97518042995,-2.0,8.0,0.25,2.0,8.0,0.5
27085,2012,2012-01-09,19:00,10,TOR,97,2,MIN,87,0,1284.2469475878936,1.0,8.0,0.375,-2.0,8.0,0.375
27081,2012,2012-01-09,{},24,DEN,81,38,NOH,94,0,1105.6158571635087,-6.0,8.0,0.25,-1.0,9.0,0.6666666666666666
27092,2012,2012-01-10,20:00,2,MIN,100,8,CHI,111,0,353.692245054618,1.0,10.0,0.8,-1.0,9.0,0.3333333333333333
27093,2012,2012-01-10,19:00,28,PHI,112,15,SAC,85,0,2458.21109498545,-1.0,9.0,0.3333333333333333,5.0,8.0,0.75
27096,2012,2012-01-10,19:00,20,WAS,93,10,TOR,78,0,349.67605158353365,1.0,9.0,0.4444444444444444,-8.0,8.0,0.0
27086,2012,2012-01-10,19:00,3,CHH,70,1,HOU,82,0,927.0231628927154,-4.0,8.0,0.25,-3.0,9.0,0.2222222222222222
27089,2012,2012-01-10,{},27,LAL,99,14,PHO,83,0,359.0580378237484,2.0,8.0,0.5,2.0,10.0,0.6
27091,2012,2012-01-10,20:00,7,MIL,106,17,SAS,103,0,1152.244515967153,-1.0,9.0,0.6666666666666666,-5.0,8.0,0.25
27088,2012,2012-01-10,22:30,25,GSW,111,16,MIA,106,0,3897.3670328299404,3.0,9.0,0.8888888888888888,-5.0,8.0,0.25
27094,2012,2012-01-10,22:00,4,POR,105,11,LAC,97,0,826.1172925386182,3.0,6.0,0.6666666666666666,1.0,8.0,0.75
27090,2012,2012-01-10,20:00,31,MEM,95,35,OKC,100,0,422.36147294071304,3.0,10.0,0.8,-2.0,8.0,0.375
27095,2012,2012-01-10,21:00,26,UTA,113,9,CLE,105,0,2944.4764672465567,-1.0,8.0,0.5,4.0,8.0,0.625
27087,2012,2012-01-10,19:30,22,DET,86,23,DAL,100,0,1006.8599273656051,1.0,9.0,0.4444444444444444,-4.0,9.0,0.2222222222222222
27102,2012,2012-01-11,20:00,38,NOH,85,35,OKC,95,0,779.9437486662206,4.0,11.0,0.8181818181818182,1.0,9.0,0.3333333333333333
27097,2012,2012-01-11,20:00,5,BOS,85,23,DAL,90,0,1628.7172452457505,2.0,10.0,0.5,-1.0,8.0,0.5
27101,2012,2012-01-11,22:30,11,LAC,95,16,MIA,89,1,4235.033662918299,-1.0,10.0,0.8,-1.0,7.0,0.5714285714285714
27099,2012,2012-01-11,21:00,24,DEN,123,36,NJN,115,0,1623.457088450803,-2.0,10.0,0.2,-2.0,10.0,0.6
27105,2012,2012-01-11,20:30,17,SAS,101,1,HOU,95,1,2029.4357451930564,1.0,9.0,0.3333333333333333,-2.0,10.0,0.6
27103,2012,2012-01-11,19:30,21,NYK,85,28,PHI,79,0,85.47422921637595,6.0,9.0,0.7777777777777778,3.0,9.0,0.5555555555555556
27104,2012,2012-01-11,{},4,POR,104,13,ORL,107,0,2874.494125943005,1.0,9.0,0.6666666666666666,2.0,9.0,0.7777777777777778
27106,2012,2012-01-11,19:00,10,TOR,91,15,SAC,98,0,2795.6707500047914,-2.0,10.0,0.3,-1.0,10.0,0.4
27098,2012,2012-01-11,20:00,8,CHI,78,20,WAS,64,0,598.0312410597384,1.0,9.0,0.1111111111111111,2.0,11.0,0.8181818181818182
27100,2012,2012-01-11,19:00,18,IND,96,6,ATL,84,0,1376.7753153035271,3.0,10.0,0.7,-1.0,9.0,0.6666666666666666
27107,2012,2012-01-11,21:00,26,UTA,87,27,LAL,90,0,580.7885919202326,3.0,11.0,0.6363636363636364,5.0,9.0,0.6666666666666666
27111,2012,2012-01-12,20:00,7,MIL,102,22,DET,93,0,238.3566880656484,-5.0,10.0,0.2,1.0,9.0,0.3333333333333333
27110,2012,2012-01-12,20:00,31,MEM,94,21,NYK,83,0,956.704751718359,4.0,10.0,0.6,-3.0,9.0,0.3333333333333333
27109,2012,2012-01-12,22:30,25,GSW,109,13,ORL,117,0,3412.039109679534,2.0,10.0,0.7,1.0,9.0,0.3333333333333333
27108,2012,2012-01-12,19:30,6,ATL,111,3,CHH,81,0,226.81268337894548,-4.0,10.0,0.2,-1.0,11.0,0.6363636363636364
27112,2012,2012-01-12,{},14,PHO,90,9,CLE,101,0,3449.506614818119,-2.0,9.0,0.4444444444444444,-1.0,9.0,0.4444444444444444
27120,2012,2012-01-13,19:00,28,PHI,120,20,WAS,89,0,1266.168305083032,-1.0,10.0,0.1,-1.0,10.0,0.7
27122,2012,2012-01-13,20:30,17,SAS,99,4,POR,83,0,1721.7689600048568,-1.0,10.0,0.7,1.0,11.0,0.6363636363636364
27117,2012,2012-01-13,20:00,1,HOU,103,15,SAC,89,0,4096.908437187869,1.0,11.0,0.36363636363636365,-1.0,10.0,0.3
27114,2012,2012-01-13,19:00,3,CHH,81,22,DET,98,0,897.7200344736827,-6.0,11.0,0.18181818181818182,-5.0,11.0,0.18181818181818182
27113,2012,2012-01-13,20:00,5,BOS,79,8,CHI,88,0,852.846174223956,3.0,12.0,0.8333333333333334,-2.0,9.0,0.4444444444444444
27118,2012,2012-01-13,22:30,27,LAL,97,9,CLE,92,0,3808.5646526418673,1.0,10.0,0.5,4.0,12.0,0.6666666666666666
27119,2012,2012-01-13,20:00,38,NOH,80,2,MIN,87,0,1051.1089172413062,-2.0,10.0,0.3,-1.0,10.0,0.3
27116,2012,2012-01-13,{},24,DEN,117,16,MIA,104,0,5066.933400269051,-2.0,11.0,0.7272727272727273,1.0,11.0,0.6363636363636364
27115,2012,2012-01-13,20:30,23,DAL,102,7,MIL,76,0,856.8549872641436,2.0,10.0,0.4,3.0,11.0,0.5454545454545454
27123,2012,2012-01-13,19:00,10,TOR,90,18,IND,95,0,440.79161037139005,1.0,10.0,0.7,-2.0,11.0,0.36363636363636365
27121,2012,2012-01-13,21:00,14,PHO,103,36,NJN,110,0,2208.818324035861,-3.0,11.0,0.18181818181818182,-2.0,10.0,0.4
27125,2012,2012-01-14,19:00,3,CHH,112,25,GSW,100,0,2290.92299848124,-1.0,10.0,0.3,-6.0,12.0,0.16666666666666666
27134,2012,2012-01-14,19:00,20,WAS,90,28,PHI,103,0,120.7579524125932,1.0,11.0,0.7272727272727273,-2.0,11.0,0.09090909090909091
27126,2012,2012-01-14,20:00,8,CHI,77,10,TOR,64,0,438.8824715043139,-3.0,12.0,0.3333333333333333,4.0,13.0,0.8461538461538461
27128,2012,2012-01-14,20:00,1,HOU,107,4,POR,105,0,1908.2255103715656,-2.0,11.0,0.6363636363636364,1.0,11.0,0.36363636363636365
27130,2012,2012-01-14,22:30,11,LAC,102,27,LAL,94,0,0.0,5.0,13.0,0.6923076923076923,1.0,8.0,0.625
27127,2012,2012-01-14,21:00,23,DAL,99,15,SAC,60,0,4323.184730190566,-1.0,12.0,0.3333333333333333,4.0,12.0,0.5833333333333334
27131,2012,2012-01-14,20:00,31,MEM,108,38,NOH,99,0,357.58227572550754,-2.0,11.0,0.2727272727272727,1.0,10.0,0.4
27133,2012,2012-01-14,{},26,UTA,107,36,NJN,94,0,2713.8484716074236,1.0,12.0,0.25,-1.0,10.0,0.6
27132,2012,2012-01-14,20:00,35,OKC,104,21,NYK,92,0,1379.066224659072,-1.0,11.0,0.5454545454545454,5.0,12.0,0.8333333333333334
27129,2012,2012-01-14,19:00,18,IND,97,5,BOS,83,0,807.3013536241453,-3.0,10.0,0.4,2.0,11.0,0.7272727272727273
27124,2012,2012-01-14,19:00,6,ATL,93,2,MIN,91,0,1476.0124928218286,1.0,11.0,0.36363636363636365,1.0,12.0,0.6666666666666666
27136,2012,2012-01-15,18:00,22,DET,91,25,GSW,99,0,2822.2935908694963,-2.0,11.0,0.2727272727272727,1.0,12.0,0.25
27135,2012,2012-01-15,{},24,DEN,96,26,UTA,106,0,371.02800765057066,1.0,11.0,0.6363636363636364,2.0,12.0,0.6666666666666666
27137,2012,2012-01-15,21:00,17,SAS,102,14,PHO,91,0,850.8198233547847,-3.0,11.0,0.36363636363636365,2.0,12.0,0.6666666666666666
27147,2012,2012-01-16,14:00,28,PHI,94,7,MIL,82,0,2155.3526239517223,-1.0,11.0,0.36363636363636365,2.0,12.0,0.75
27148,2012,2012-01-16,14:00,20,WAS,106,1,HOU,114,0,1220.2567506260707,2.0,12.0,0.4166666666666667,-3.0,12.0,0.08333333333333333
27140,2012,2012-01-16,14:00,3,CHH,94,9,CLE,102,0,5929.918902659301,-1.0,11.0,0.45454545454545453,1.0,13.0,0.23076923076923078
27139,2012,2012-01-16,20:00,5,BOS,88,35,OKC,97,0,1495.7485642915622,6.0,13.0,0.8461538461538461,-4.0,11.0,0.36363636363636365
27144,2012,2012-01-16,{},2,MIN,99,15,SAC,86,0,5185.068411191196,-2.0,13.0,0.3076923076923077,-1.0,12.0,0.3333333333333333
27142,2012,2012-01-16,22:30,27,LAL,73,23,DAL,70,0,1240.839341745433,5.0,13.0,0.6153846153846154,-1.0,14.0,0.6428571428571429
27145,2012,2012-01-16,15:00,38,NOH,77,4,POR,84,0,2225.5204228559614,-3.0,12.0,0.5833333333333334,-3.0,12.0,0.25
27138,2012,2012-01-16,16:00,6,ATL,93,10,TOR,84,0,1027.014435244517,-4.0,13.0,0.3076923076923077,2.0,13.0,0.6923076923076923
27146,2012,2012-01-16,13:00,21,NYK,93,13,ORL,102,0,5973.5550772372535,3.0,11.0,0.7272727272727273,-2.0,12.0,0.5
27143,2012,2012-01-16,13:00,31,MEM,102,8,CHI,86,0,482.5176589962987,5.0,14.0,0.8571428571428571,2.0,11.0,0.45454545454545453
27141,2012,2012-01-16,15:30,11,LAC,101,36,NJN,91,0,3294.637063527656,-1.0,13.0,0.23076923076923078,2.0,9.0,0.6666666666666666
27149,2012,2012-01-17,20:00,8,CHI,118,14,PHO,97,0,1899.5919571507616,-4.0,12.0,0.3333333333333333,-1.0,15.0,0.8
27151,2012,2012-01-17,{},1,HOU,97,22,DET,80,0,1117.7038535689487,-1.0,13.0,0.23076923076923078,3.0,13.0,0.46153846153846156
27150,2012,2012-01-17,19:00,9,CLE,95,25,GSW,105,0,2937.473063819314,1.0,12.0,0.3333333333333333,1.0,12.0,0.5
27155,2012,2012-01-17,21:00,26,UTA,108,11,LAC,79,0,580.7885919202326,3.0,10.0,0.7,2.0,12.0,0.6666666666666666
27153,2012,2012-01-17,20:00,7,MIL,95,24,DEN,105,0,914.9427910853533,-1.0,13.0,0.6153846153846154,-2.0,12.0,0.3333333333333333
27154,2012,2012-01-17,19:00,13,ORL,96,3,CHH,89,0,461.13059808385367,-1.0,14.0,0.21428571428571427,4.0,12.0,0.75
